=================
CUDA Devices: 1
=================
000vLE, speed=7
CaQ5, speed=22
0CZR5, speed=22
0P9sB, speed=21
PArB, speed=21
0bkJH, speed=23
blIH, speed=23
0oKkN, speed=23
oLjN, speed=23
10vBT, speed=24
0000wAT, speed=24
1DVcZ, speed=25
000DWbZ, speed=25
1Q63f, speed=26
000Q72f, speed=26
1cgUl, speed=26
000chTl, speed=26
1pGvr, speed=26
000pHur, speed=26
0011sLx, speed=26
21rMx, speed=26
001ESn3, speed=26
2ERo3, speed=26
001R3E9, speed=26
2R2F9, speed=26
001ddfF, speed=26
2dcgF, speed=26
001qE6L, speed=26
2qD7L, speed=26
0022oXR, speed=26
32nYR, speed=26
002FOyX, speed=26
3FNzX, speed=26
002RzPd, speed=26
3RyQd, speed=26
002eZqj, speed=26
3eYrj, speed=26
002rAHp, speed=26
3r9Ip, speed=26
0033kiv, speed=26
43jjv, speed=26
003GLA1, speed=26
4GKB1, speed=26
003Svb7, speed=26
4Suc7, speed=26
003fW2D, speed=26
4fV3D, speed=26
003s6TJ, speed=26
4s5UJ, speed=26
0044guP, speed=26
54fvP, speed=26
004HHLV, speed=26
5HGMV, speed=26
004Trmb, speed=26
5Tqnb, speed=26
004gSDh, speed=26
5gREh, speed=26
004t2en, speed=26
5t1fn, speed=26
0055d5t, speed=26
65c6t, speed=26
106g2q, speed=26
005IDWz, speed=26
6ICXz, speed=26
005Uny5, speed=26
6Umz5, speed=26
005hOPB, speed=26
6hNQB, speed=26
005tyqH, speed=26
6txrH, speed=26
0066ZHN, speed=26
76YIN, speed=26
006J9iT, speed=26
7J8jT, speed=26
006Vk9Z, speed=26
7VjAZ, speed=26
006iKaf, speed=26
7iJbf, speed=26
006uv1l, speed=26
7uu2l, speed=26
0077VSr, speed=26
87UTr, speed=26
007K5tx, speed=26
8K4ux, speed=26
-------------
Pass - 007WgL3
-------------
8WfM3, speed=26
31211
start time: 22:26:48
