power.draw [W], utilization.gpu [%], utilization.memory [%]
71.12 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.83 W, 100 %, 14 %
74.00 W, 100 %, 14 %
72.47 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.87 W, 100 %, 14 %
73.78 W, 100 %, 14 %
72.47 W, 100 %, 14 %
69.87 W, 100 %, 14 %
69.88 W, 100 %, 14 %
72.91 W, 100 %, 14 %
73.05 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.64 W, 100 %, 14 %
72.08 W, 100 %, 14 %
73.62 W, 100 %, 14 %
71.21 W, 100 %, 14 %
70.64 W, 100 %, 14 %
71.40 W, 100 %, 14 %
74.78 W, 100 %, 14 %
71.99 W, 100 %, 14 %
69.77 W, 100 %, 15 %
70.06 W, 100 %, 15 %
73.34 W, 100 %, 15 %
73.34 W, 100 %, 15 %
70.93 W, 100 %, 15 %
70.25 W, 100 %, 15 %
72.85 W, 100 %, 15 %
74.29 W, 100 %, 15 %
71.99 W, 100 %, 14 %
70.44 W, 100 %, 14 %
70.06 W, 100 %, 14 %
74.39 W, 100 %, 14 %
72.57 W, 100 %, 14 %
70.35 W, 100 %, 14 %
70.06 W, 100 %, 14 %
73.33 W, 100 %, 14 %
72.75 W, 100 %, 14 %
71.70 W, 100 %, 14 %
70.73 W, 100 %, 14 %
72.19 W, 100 %, 14 %
74.39 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.25 W, 100 %, 14 %
69.68 W, 100 %, 14 %
74.39 W, 100 %, 14 %
72.66 W, 100 %, 15 %
70.44 W, 100 %, 15 %
70.25 W, 100 %, 15 %
71.98 W, 100 %, 15 %
73.82 W, 100 %, 15 %
71.50 W, 100 %, 15 %
71.32 W, 100 %, 15 %
70.54 W, 100 %, 15 %
74.30 W, 100 %, 15 %
72.76 W, 100 %, 15 %
71.31 W, 100 %, 15 %
69.68 W, 100 %, 15 %
74.20 W, 100 %, 15 %
72.56 W, 100 %, 15 %
70.07 W, 100 %, 15 %
70.06 W, 100 %, 15 %
71.96 W, 100 %, 15 %
73.23 W, 100 %, 14 %
71.50 W, 100 %, 14 %
70.73 W, 100 %, 14 %
71.70 W, 100 %, 14 %
73.88 W, 100 %, 14 %
72.08 W, 100 %, 14 %
69.87 W, 100 %, 14 %
69.68 W, 100 %, 14 %
73.14 W, 100 %, 14 %
73.14 W, 100 %, 14 %
70.54 W, 100 %, 14 %
70.93 W, 100 %, 14 %
71.70 W, 100 %, 14 %
73.14 W, 100 %, 14 %
71.79 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.64 W, 100 %, 15 %
74.68 W, 100 %, 15 %
72.37 W, 100 %, 15 %
69.77 W, 100 %, 15 %
70.16 W, 100 %, 15 %
72.94 W, 100 %, 15 %
72.66 W, 100 %, 15 %
70.16 W, 100 %, 15 %
70.35 W, 100 %, 15 %
72.46 W, 100 %, 14 %
74.10 W, 100 %, 14 %
71.98 W, 100 %, 14 %
70.44 W, 100 %, 14 %
69.77 W, 100 %, 14 %
74.39 W, 100 %, 14 %
72.47 W, 100 %, 14 %
69.87 W, 100 %, 14 %
69.97 W, 100 %, 14 %
73.14 W, 100 %, 14 %
73.53 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.73 W, 100 %, 14 %
71.50 W, 100 %, 14 %
74.00 W, 100 %, 14 %
72.27 W, 100 %, 14 %
70.25 W, 100 %, 14 %
69.67 W, 100 %, 14 %
74.49 W, 100 %, 14 %
72.65 W, 100 %, 14 %
70.35 W, 100 %, 14 %
70.06 W, 100 %, 14 %
72.95 W, 100 %, 14 %
73.33 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.35 W, 100 %, 15 %
71.79 W, 100 %, 15 %
74.39 W, 100 %, 15 %
71.22 W, 100 %, 15 %
70.44 W, 100 %, 15 %
70.06 W, 100 %, 15 %
74.10 W, 100 %, 15 %
72.47 W, 100 %, 15 %
70.44 W, 100 %, 14 %
69.87 W, 100 %, 14 %
73.21 W, 100 %, 14 %
73.34 W, 100 %, 14 %
70.92 W, 100 %, 14 %
70.25 W, 100 %, 14 %
73.14 W, 100 %, 14 %
73.62 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.54 W, 100 %, 14 %
74.49 W, 100 %, 14 %
72.18 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.87 W, 100 %, 14 %
73.14 W, 100 %, 14 %
72.47 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.35 W, 100 %, 14 %
72.37 W, 100 %, 14 %
74.00 W, 100 %, 14 %
71.79 W, 100 %, 14 %
70.64 W, 100 %, 14 %
70.06 W, 100 %, 14 %
74.78 W, 100 %, 14 %
71.89 W, 100 %, 15 %
70.44 W, 100 %, 15 %
70.64 W, 100 %, 15 %
74.49 W, 100 %, 15 %
72.85 W, 100 %, 15 %
69.96 W, 100 %, 15 %
70.16 W, 100 %, 15 %
72.85 W, 100 %, 15 %
73.34 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.44 W, 100 %, 14 %
72.08 W, 100 %, 14 %
73.81 W, 100 %, 14 %
71.79 W, 100 %, 14 %
70.54 W, 100 %, 14 %
70.44 W, 100 %, 14 %
73.91 W, 100 %, 14 %
72.56 W, 100 %, 14 %
69.87 W, 100 %, 14 %
70.25 W, 100 %, 14 %
74.40 W, 100 %, 14 %
73.24 W, 100 %, 14 %
71.02 W, 100 %, 14 %
70.06 W, 100 %, 14 %
72.66 W, 100 %, 14 %
73.05 W, 100 %, 15 %
71.31 W, 100 %, 15 %
70.64 W, 100 %, 15 %
71.60 W, 100 %, 15 %
73.62 W, 100 %, 15 %
71.41 W, 100 %, 15 %
70.64 W, 100 %, 15 %
71.31 W, 100 %, 15 %
74.40 W, 100 %, 14 %
72.46 W, 100 %, 14 %
70.25 W, 100 %, 14 %
69.77 W, 100 %, 14 %
73.62 W, 100 %, 14 %
72.94 W, 100 %, 14 %
70.64 W, 100 %, 14 %
70.16 W, 100 %, 14 %
74.58 W, 100 %, 14 %
73.52 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.44 W, 100 %, 14 %
72.17 W, 100 %, 14 %
74.20 W, 100 %, 14 %
71.79 W, 100 %, 14 %
70.54 W, 100 %, 14 %
69.58 W, 100 %, 14 %
73.82 W, 100 %, 15 %
72.46 W, 100 %, 15 %
69.77 W, 100 %, 15 %
69.97 W, 100 %, 15 %
73.05 W, 100 %, 15 %
72.46 W, 100 %, 15 %
70.44 W, 100 %, 15 %
70.35 W, 100 %, 15 %
71.50 W, 100 %, 14 %
74.20 W, 100 %, 14 %
71.41 W, 100 %, 14 %
71.12 W, 100 %, 14 %
70.73 W, 100 %, 14 %
73.78 W, 100 %, 14 %
72.57 W, 100 %, 14 %
70.06 W, 100 %, 14 %
70.25 W, 100 %, 14 %
74.39 W, 100 %, 14 %
73.14 W, 100 %, 14 %
70.73 W, 100 %, 14 %
69.96 W, 100 %, 14 %
71.99 W, 100 %, 14 %
73.34 W, 100 %, 14 %
71.41 W, 100 %, 14 %
70.93 W, 100 %, 14 %
72.08 W, 100 %, 14 %
74.20 W, 100 %, 14 %
72.57 W, 100 %, 14 %
69.90 W, 100 %, 14 %
69.77 W, 100 %, 14 %
74.49 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.25 W, 100 %, 14 %
72.17 W, 100 %, 15 %
73.62 W, 100 %, 15 %
71.02 W, 100 %, 15 %
71.12 W, 100 %, 15 %
72.75 W, 100 %, 15 %
74.20 W, 100 %, 15 %
71.50 W, 100 %, 15 %
70.83 W, 100 %, 15 %
69.58 W, 100 %, 14 %
73.91 W, 100 %, 14 %
73.24 W, 100 %, 14 %
70.67 W, 100 %, 14 %
70.44 W, 100 %, 14 %
72.37 W, 100 %, 14 %
74.00 W, 100 %, 14 %
71.89 W, 100 %, 14 %
70.54 W, 100 %, 14 %
70.73 W, 100 %, 14 %
74.10 W, 100 %, 14 %
72.76 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.87 W, 100 %, 14 %
74.46 W, 100 %, 14 %
72.85 W, 100 %, 14 %
70.25 W, 100 %, 14 %
70.25 W, 100 %, 15 %
74.07 W, 100 %, 15 %
72.46 W, 100 %, 15 %
70.83 W, 100 %, 15 %
70.25 W, 100 %, 15 %
72.27 W, 100 %, 15 %
73.43 W, 100 %, 15 %
71.02 W, 100 %, 15 %
70.35 W, 100 %, 14 %
70.44 W, 100 %, 14 %
74.59 W, 100 %, 14 %
72.47 W, 100 %, 14 %
69.96 W, 100 %, 14 %
69.96 W, 100 %, 14 %
72.85 W, 100 %, 14 %
72.95 W, 100 %, 14 %
71.12 W, 100 %, 14 %
70.64 W, 100 %, 14 %
70.44 W, 100 %, 14 %
74.29 W, 100 %, 14 %
72.56 W, 100 %, 14 %
70.54 W, 100 %, 14 %
69.87 W, 100 %, 14 %
74.49 W, 100 %, 14 %
72.65 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.54 W, 100 %, 14 %
72.66 W, 100 %, 14 %
73.34 W, 100 %, 14 %
71.89 W, 100 %, 14 %
70.64 W, 100 %, 14 %
71.60 W, 100 %, 14 %
74.00 W, 100 %, 14 %
72.28 W, 100 %, 15 %
69.77 W, 100 %, 15 %
70.16 W, 100 %, 15 %
73.43 W, 100 %, 15 %
73.33 W, 100 %, 15 %
70.44 W, 100 %, 15 %
69.96 W, 100 %, 15 %
71.79 W, 100 %, 15 %
73.24 W, 100 %, 14 %
71.50 W, 100 %, 14 %
70.54 W, 100 %, 14 %
70.54 W, 100 %, 14 %
74.10 W, 100 %, 14 %
72.57 W, 100 %, 14 %
69.96 W, 100 %, 14 %
69.87 W, 100 %, 14 %
72.94 W, 100 %, 14 %
73.24 W, 100 %, 14 %
70.44 W, 100 %, 14 %
70.54 W, 100 %, 14 %
71.99 W, 100 %, 14 %
73.34 W, 100 %, 14 %
71.99 W, 100 %, 14 %
70.55 W, 100 %, 14 %
69.77 W, 100 %, 14 %
74.20 W, 100 %, 14 %
73.04 W, 100 %, 14 %
70.35 W, 100 %, 14 %
69.77 W, 100 %, 14 %
72.18 W, 100 %, 14 %
73.34 W, 100 %, 14 %
71.22 W, 100 %, 14 %
70.73 W, 100 %, 14 %
72.18 W, 100 %, 15 %
74.20 W, 100 %, 15 %
72.08 W, 100 %, 15 %
70.73 W, 100 %, 15 %
69.87 W, 100 %, 15 %
74.58 W, 100 %, 15 %
72.57 W, 100 %, 15 %
70.35 W, 100 %, 15 %
70.16 W, 100 %, 15 %
73.04 W, 100 %, 14 %
73.52 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.44 W, 100 %, 14 %
71.60 W, 100 %, 14 %
74.00 W, 100 %, 14 %
71.79 W, 100 %, 14 %
70.35 W, 100 %, 14 %
69.49 W, 100 %, 14 %
74.26 W, 100 %, 14 %
72.76 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.96 W, 100 %, 14 %
72.94 W, 100 %, 14 %
73.53 W, 100 %, 14 %
71.89 W, 100 %, 14 %
70.44 W, 100 %, 14 %
71.98 W, 100 %, 14 %
74.29 W, 100 %, 14 %
72.56 W, 100 %, 14 %
69.40 W, 100 %, 14 %
69.68 W, 100 %, 14 %
74.39 W, 100 %, 14 %
73.14 W, 100 %, 14 %
69.68 W, 100 %, 14 %
70.35 W, 100 %, 15 %
73.81 W, 100 %, 15 %
73.04 W, 100 %, 15 %
71.50 W, 100 %, 15 %
70.83 W, 100 %, 15 %
71.31 W, 100 %, 15 %
73.82 W, 100 %, 15 %
72.27 W, 100 %, 15 %
70.07 W, 100 %, 14 %
70.54 W, 100 %, 14 %
74.58 W, 100 %, 14 %
72.46 W, 100 %, 14 %
69.77 W, 100 %, 14 %
70.16 W, 100 %, 14 %
73.05 W, 100 %, 14 %
73.43 W, 100 %, 14 %
71.22 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.93 W, 100 %, 14 %
74.39 W, 100 %, 14 %
72.37 W, 100 %, 14 %
69.58 W, 100 %, 14 %
69.97 W, 100 %, 14 %
72.37 W, 100 %, 14 %
73.23 W, 100 %, 14 %
70.54 W, 100 %, 15 %
70.44 W, 100 %, 15 %
73.04 W, 100 %, 15 %
73.62 W, 100 %, 15 %
71.12 W, 100 %, 15 %
70.35 W, 100 %, 15 %
71.99 W, 100 %, 15 %
74.00 W, 100 %, 15 %
72.18 W, 100 %, 15 %
70.44 W, 100 %, 15 %
69.39 W, 100 %, 15 %
74.07 W, 100 %, 15 %
72.76 W, 100 %, 15 %
70.44 W, 100 %, 15 %
70.25 W, 100 %, 15 %
73.23 W, 100 %, 15 %
72.94 W, 100 %, 14 %
71.12 W, 100 %, 14 %
70.83 W, 100 %, 14 %
71.60 W, 100 %, 14 %
74.30 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.44 W, 100 %, 14 %
69.77 W, 100 %, 14 %
74.78 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.07 W, 100 %, 14 %
69.96 W, 100 %, 14 %
73.43 W, 100 %, 14 %
73.43 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.54 W, 100 %, 14 %
71.99 W, 100 %, 14 %
73.71 W, 100 %, 15 %
71.98 W, 100 %, 15 %
70.64 W, 100 %, 15 %
70.54 W, 100 %, 15 %
74.29 W, 100 %, 15 %
72.65 W, 100 %, 15 %
69.77 W, 100 %, 15 %
69.96 W, 100 %, 15 %
74.49 W, 100 %, 14 %
72.75 W, 100 %, 14 %
70.87 W, 100 %, 14 %
70.44 W, 100 %, 14 %
72.76 W, 100 %, 14 %
73.23 W, 100 %, 14 %
70.93 W, 100 %, 14 %
70.63 W, 100 %, 14 %
71.99 W, 100 %, 14 %
73.82 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.73 W, 100 %, 14 %
69.30 W, 100 %, 14 %
74.26 W, 100 %, 14 %
72.57 W, 100 %, 14 %
69.96 W, 100 %, 14 %
69.77 W, 100 %, 14 %
72.66 W, 100 %, 15 %
73.34 W, 100 %, 15 %
71.02 W, 100 %, 15 %
70.83 W, 100 %, 15 %
71.79 W, 100 %, 15 %
74.20 W, 100 %, 15 %
72.18 W, 100 %, 15 %
69.71 W, 100 %, 15 %
71.31 W, 100 %, 15 %
74.20 W, 100 %, 14 %
72.76 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.77 W, 100 %, 14 %
72.05 W, 100 %, 14 %
73.24 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.54 W, 100 %, 14 %
73.43 W, 100 %, 14 %
72.08 W, 100 %, 14 %
70.44 W, 100 %, 14 %
70.25 W, 100 %, 14 %
74.00 W, 100 %, 14 %
72.56 W, 100 %, 14 %
70.35 W, 100 %, 14 %
70.25 W, 100 %, 14 %
72.57 W, 100 %, 14 %
73.71 W, 100 %, 14 %
71.41 W, 100 %, 14 %
70.64 W, 100 %, 14 %
70.25 W, 100 %, 14 %
74.58 W, 100 %, 14 %
72.37 W, 100 %, 14 %
70.54 W, 100 %, 14 %
69.68 W, 100 %, 15 %
74.40 W, 100 %, 15 %
72.94 W, 100 %, 15 %
70.25 W, 100 %, 15 %
70.25 W, 100 %, 15 %
73.33 W, 100 %, 15 %
73.71 W, 100 %, 15 %
71.02 W, 100 %, 15 %
69.87 W, 100 %, 14 %
69.48 W, 100 %, 14 %
74.10 W, 100 %, 14 %
72.76 W, 100 %, 14 %
70.16 W, 100 %, 14 %
70.16 W, 100 %, 14 %
74.20 W, 100 %, 14 %
73.14 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.64 W, 100 %, 14 %
71.50 W, 100 %, 14 %
74.29 W, 100 %, 14 %
72.47 W, 100 %, 14 %
70.06 W, 100 %, 14 %
69.87 W, 100 %, 14 %
74.68 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.16 W, 100 %, 14 %
70.25 W, 100 %, 14 %
73.59 W, 100 %, 14 %
73.24 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.64 W, 100 %, 14 %
71.50 W, 100 %, 14 %
73.72 W, 100 %, 14 %
71.79 W, 100 %, 15 %
70.73 W, 100 %, 15 %
71.89 W, 100 %, 15 %
74.00 W, 100 %, 15 %
72.57 W, 100 %, 15 %
69.87 W, 100 %, 15 %
69.87 W, 100 %, 15 %
73.14 W, 100 %, 15 %
73.43 W, 100 %, 14 %
71.12 W, 100 %, 14 %
70.64 W, 100 %, 14 %
72.56 W, 100 %, 14 %
73.05 W, 100 %, 14 %
72.28 W, 100 %, 14 %
70.16 W, 100 %, 14 %
69.49 W, 100 %, 14 %
73.81 W, 100 %, 14 %
72.76 W, 100 %, 14 %
70.35 W, 100 %, 14 %
70.16 W, 100 %, 14 %
73.24 W, 100 %, 14 %
72.47 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.54 W, 100 %, 14 %
71.89 W, 100 %, 14 %
74.10 W, 100 %, 15 %
72.08 W, 100 %, 15 %
70.54 W, 100 %, 15 %
69.77 W, 100 %, 15 %
74.39 W, 100 %, 15 %
72.66 W, 100 %, 15 %
69.96 W, 100 %, 15 %
69.58 W, 100 %, 15 %
73.14 W, 100 %, 15 %
73.43 W, 100 %, 15 %
71.21 W, 100 %, 15 %
70.54 W, 100 %, 15 %
71.70 W, 100 %, 15 %
74.10 W, 100 %, 15 %
72.08 W, 100 %, 15 %
69.68 W, 100 %, 15 %
69.96 W, 100 %, 15 %
74.29 W, 100 %, 14 %
72.47 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.35 W, 100 %, 14 %
72.85 W, 100 %, 14 %
73.71 W, 100 %, 14 %
71.70 W, 100 %, 14 %
70.93 W, 100 %, 14 %
71.70 W, 100 %, 14 %
73.81 W, 100 %, 14 %
72.17 W, 100 %, 14 %
70.64 W, 100 %, 14 %
69.87 W, 100 %, 14 %
74.49 W, 100 %, 14 %
72.75 W, 100 %, 14 %
69.96 W, 100 %, 14 %
70.05 W, 100 %, 15 %
72.94 W, 100 %, 15 %
72.85 W, 100 %, 15 %
70.64 W, 100 %, 15 %
70.83 W, 100 %, 15 %
72.57 W, 100 %, 15 %
73.72 W, 100 %, 15 %
72.18 W, 100 %, 15 %
70.83 W, 100 %, 15 %
71.12 W, 100 %, 14 %
74.58 W, 100 %, 14 %
72.28 W, 100 %, 14 %
69.77 W, 100 %, 14 %
69.96 W, 100 %, 14 %
74.10 W, 100 %, 14 %
72.37 W, 100 %, 14 %
70.83 W, 100 %, 14 %
70.83 W, 100 %, 14 %
72.08 W, 100 %, 14 %
73.62 W, 100 %, 14 %
71.70 W, 100 %, 14 %
70.44 W, 100 %, 14 %
71.60 W, 100 %, 14 %
73.04 W, 100 %, 14 %
71.60 W, 100 %, 14 %
70.54 W, 100 %, 15 %
71.61 W, 100 %, 15 %
74.68 W, 100 %, 15 %
72.66 W, 100 %, 15 %
70.35 W, 100 %, 15 %
70.25 W, 100 %, 15 %
72.94 W, 100 %, 15 %
73.33 W, 100 %, 15 %
70.83 W, 100 %, 15 %
70.65 W, 100 %, 15 %
71.60 W, 100 %, 15 %
73.14 W, 100 %, 15 %
71.98 W, 100 %, 15 %
69.40 W, 100 %, 15 %
69.77 W, 100 %, 15 %
74.68 W, 100 %, 15 %
72.56 W, 100 %, 15 %
70.35 W, 100 %, 14 %
69.81 W, 100 %, 14 %
72.75 W, 100 %, 14 %
72.75 W, 100 %, 14 %
70.25 W, 100 %, 14 %
70.54 W, 100 %, 14 %
72.46 W, 100 %, 14 %
73.91 W, 100 %, 14 %
71.89 W, 100 %, 14 %
70.73 W, 100 %, 14 %
70.44 W, 100 %, 14 %
74.01 W, 100 %, 14 %
72.66 W, 100 %, 14 %
69.77 W, 100 %, 14 %
69.77 W, 100 %, 14 %
74.58 W, 100 %, 14 %
